id,text,label,dataset_id
072-2683,I lost my health insurance and my doctor because of Obamacare ,1,72
072-4861,Says Saddam Hussein had a 10 year relationship with al Qaida ,1,72
072-8434,Says according to the FBI more people are killed each year with hammers and clubs than rifles ,0,72
072-12041, First he was in favor of my plan now he s attacking it ,0,72
072-3006,Ronald Reagan banned ownership of fully automatic rifles He supported the assault weaspons ban ,0,72
072-7278,Rick Perry ended full day Pre K for 100 000 Texas children ,0,72
072-6180,We have no idea what is contained in electronic cigarette vapor ,1,72
072-4374,The Democratic health care plan is a government takeover of our health programs ,1,72
072-10875, Currently we re at 36 percent of our children born out of wedlock ,0,72
072-7227,Twenty five or 24 million people are out of work or stopped looking for work ,0,72
072-1480,Under the Cash for Clunkers program all we ve got to do is go to a local junkyard all you ve got to do is tow it to your house And you re going to get 4 500 ,1,72
072-9247,Wisconsin Gov Scott Walkers move to limit collective bargaining rights has led to riots at the Capitol Its like Cairo has moved to Madison these days ,1,72
072-2622,An amendment to the House health reform bill puts new restrictions on women s access to abortion coverage in the private health insurance market even when they would pay premiums with their own money ,1,72
072-2646,Says Donald Trump and Ron Johnson oppose a womans right to choose and Johnson voted against the Violence Against Women Act ,0,72
072-7156,House Bill 2301 never had a public hearing,0,72
072-7436,The polling shows over and over again that unlike Donald Trump that with me as the nominee we beat Hillary Clinton ,0,72
072-3551,Over 22 000 unique Internet Protocol addresses in Wisconsin alone have downloaded child pornography ,0,72
072-11026,Kansas has not elected somebody other than a Republican to the U S Senate since before The Wizard of Oz hit the movie theaters ,0,72
072-379,Weve seen six months of positive job growth by the private sector ,0,72
072-2041,It was allowed referring to her email practices ,1,72
072-10346,SaysDonald Trump called pregnant employees an inconvenience ,0,72
072-1114,Says the pension and health benefits reform eliminated collective bargaining for health benefits ,0,72
072-4536,Richmond is the most vegan friendly city ,1,72
072-695,Says a Sanders campaign ad never said a newspaper endorsed us that did not ,1,72
072-2301,Says a new state report confirms that red light cameras lead to more accidents more injuries and greater cost ,0,72
072-3336,Says state workers have not had across the board raises in six years ,0,72
072-4285,Its bad enough that Stephen Silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets But when Silberkraus isnt acting in films that degrade women hes stalking them in his personal time ,0,72
072-4686,The Republican leader of the Senate said his main goal after this election is simply to win the next one ,0,72
072-7172,Says Kurt Schrader supports Obamas sequester but wont cut 1 6 million to fund new video games ,1,72
072-674,Weare picking up oil with shovels and paper and plastic bags ,0,72
072-5426,There have been multiple media reports about Donald Trumps business dealings with the mob with the mafia ,0,72
072-2948,It is a fact that the economy does better when we have a Democrat in the White House ,0,72
072-6890,There are about 350 000 people who succeed in crossing our borders illegally each year ,1,72
072-9555,SaysSenate Republicans are following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year ,1,72
072-7417,On whether the federal debt limit should be raised,1,72
072-5543,Ninety four percent of small businesses will face higher taxes under the Democrats plan ,1,72
072-9523,Says many local governments in Wisconsin already require employees to pay 20 percent 30 percent or even 40 percent of their health insurance premiums ,1,72
072-11366,We have had over 40 days this summer where it was unsafe to breathe the air ,0,72
072-10419,Says U S Rep Paul Ryan attacked the president for the same amount of Medicare savings that Ryan had in his own budget ,0,72
072-4061,On day one six people were able to sign up for health insurance through the federal marketplace ,0,72
072-7159,Says U S Senate rival Tommy Thompson said he wants to do away with Medicare ,0,72
072-7186,Says Hillary Clinton has been a champion of globalist trade agreements Worst of all they are now pushing the disastrous 5 000 page Obamatrade the Trans Pacific Partnership agreement ,0,72
072-11675,President Obama has the lowest public approval ratings of any president in modern times ,1,72
072-10762,By the word religion in the First Amendment the founders meant Christianity ,1,72
072-1055,We researched to find out if anybody on Fox News had ever said youre going to jail if you dont buy health insurance Nobodys ever said it ,1,72
072-1613,You cant check out a library book without a photo ID ,0,72
072-10937,SaysLoretta Lynchs nomination has been now sitting there longer than the previous seven attorney general nominees combined ,0,72
072-9444,Tim Kaine wants to thwart right to work reform measures in Midwest battleground states ,1,72
072-1211, He voted twice for a budget resolution that increases the taxes on individuals making 42 000 a year ,0,72
072-3704,Says that under his tax plan no matter where you are in the stratosphere youre going to be getting a tax cut ,1,72
072-3488,When he took office in 2009 President Barack Obama had the biggest Democratic majorities in Congress since Lyndon Johnson ,1,72
072-9186,We came out against Deepwater and everybody is now paying for the project in their electric bills ,0,72
072-1195,Says Texas unemployment rate has doubled on Rick Perrys watch ,0,72
072-7083,Says after Hurricane Sandy New York Mayor Michael Bloomberg refused to allow the National Guard into the city to restore civil order because Guardsmen carry guns ,0,72
072-1914,The state budget proposal has been submitted on time and its the earliest that a governor has done so in over two decades ,0,72
072-5320,Says Hillary Clinton wants to essentially abolish the Second Amendment ,1,72
072-5269,Says Marco Rubio said that people who essentially dont agree with him ought to leave the country like Keith Olbermann ,0,72
072-6609,The debt will soon eclipse our entire economy ,0,72
072-9340,Nancy Pelosi wants a Windfall Tax on Retirement Income ,1,72
072-1933,Says Donald Trump has defended World War II internment camps ,0,72
072-12052,Hedge fund managers pay less in taxes than nurses and truck drivers ,1,72
072-397,It s common knowledge that al Qaida is receiving training from Iran ,1,72
072-1062,In 2009 Jim Doyle and the Democrats rushed through a budget repair bill with billions in tax increases and held no public hearings ,0,72
072-3370,Ted Cruz helps run two national organizations that have been leading the push to give amnesty to illegal immigrants ,1,72
072-497,Says streetcars carry more people than buses you attract more riders who dont ride transit now and actually the operating costs are not any greater than the bus ,0,72
072-9777,Says Ohio Treasurer Josh Mandel first claimed bank fraud in June 2010 but did nothing for more than a year while raising money for his Republican Senate campaign ,1,72
072-2586,Rick Scotts Administration spent over 100 000 of taxpayer money during their first voter purge attempt in 2012 ,0,72
072-373,Says Democrats racked up a 1 billion state deficit while Republicans under Bill OBrien balanced the budget ,1,72
072-2038,Christian Pastor in Vermont Sentenced to One Year in Prison After Refusing to Marry Gay Couple,1,72
072-3192,Debbie Jackow unlike her opponent WILL NOT de fund the 20 20 land program ,1,72
072-5566,Less than 10 percent of Obamas Cabinet appointees have any experience in the private sector ,1,72
072-4372,A couple retiring today will pay about 119 000 in lifetime Medicare taxes and receive about 357 000 in lifetime Medicare benefits about 3 bucks in benefits for every dollar in taxes ,0,72
072-4996,Says President Bill Clinton did not sign NAFTA ,1,72
072-4110,Were losing as many people to heroin and opioid overdoses as we lost to the AIDS epidemic at its peak ,0,72
072-6262,One Texas city has a law that says that women can only have six dildos ,0,72
072-5273,8 5 million Americans have gotten rebate checks because their insurance companies were spending too much money on executive bonuses and administrative costs and not enough on health care ,0,72
072-4782,Bill OBriens Tea Party legislature tried to repeal kindergarten and compulsory education defund Planned Parenthood and eliminate insurance coverage for birth control ,0,72
072-5705,While Act 10 allowed Milwaukee County to save some money it was millions short of what we needed to fill the hole left by the 28 million cut in state aid ,0,72
072-5008,In the past year Floridians not government created almost 135 000 new private sector jobs We netted more than 120 000 total jobs in the first 11 months of 2011 the third most of any state in the nation ,0,72
072-5903,Weve seen property taxes go down for the first time in 12 years on a median valued home ,0,72
072-4121,On gift taking Bob McDonnell took a fraction of what Tim Kaine took ,1,72
072-10825,Right now we have sufficient reserves to take care of Tennessees lottery scholarship students for a few years more ,1,72
072-622,More than 7 000 Americans lost their lives to climate change fueled events last year ,1,72
072-7537,The EPA has tried to define a puddle or a drainage ditch on your farm to be navigable waters and thus subject to massive environmental regulations ,0,72
072-3715,More people have been put on food stamps by Barack Obama than any president in American history ,0,72
072-696, Obama will charge a 28 percent tax on all home sales ,1,72
072-5603,Says Joe Straus was co author of a bill that would have allowed Planned Parenthood to control public school sex education ,1,72
072-4904,The Declaration of Independence was written on paper made out of hemp ,1,72
072-11515,Says he faced a record budget deficit in Virginia in 2014 ,1,72
072-442,Under Gov Tom Corbett Pennsylvania ranks 49th in job creation ,0,72
072-4840,Half of all personal bankruptcies in America are caused by medical bills ,0,72
072-6788,At Texas AM University only 49 out of 3 000 faculty members brought in enough money to pay for their salaries and overhead over the past five years ,1,72
072-10512,In 2011 the Islamic State attempted to attack Fort Knox ,1,72
072-2423,Terry McAuliffe has threatened to shut down Virginias government if his budget plan isnt supported ,1,72
072-3131,Says the U S Postal Service has taken no taxpayer aid since 1971 funds operations entirely from the sale of stamps and related products and makes an operational profit year after year ,0,72
072-12353,Missouri is 1 in the nation for holding down tuition increases at public universities ,0,72
072-5341,Says indoor workers get less UV than outdoor workers but they get more melanomas ,0,72
072-7480,If you look at the jobs lost in the private sector as opposed to the job gains in the public sector its out of whack The governments growing and the private economys shrinking ,0,72
072-12160,Says state Senate candidate Monk Elmer voted to exceed the school district property tax spending caps ,1,72
072-8656,The 2005 round of military base closings has not yet resulted in savings ,0,72
072-10293,Rhode Island is one of only six states to use E Verify ,1,72
072-9773,More than 43 percent of all food stamps are given to illegals ,1,72
072-2050,Demand for transportation choice is on the rise with 14 percent more Ohioans riding passenger trains over the past year ,0,72
072-3381,Says Barack Obama founded ISIS I would say the co founder would be crooked Hillary Clinton ,1,72
072-2261,Maj Nidal Hasan the man accused of the Fort Hood shootings was an ADVISOR to the Obama Administration ,1,72
072-2625,Says the private sector in Texas created 1 million jobs over the past decade ,0,72
072-3194,Says 99 percent of the time police officers arent charged when they kill young people of color ,0,72
072-8549,For every Kentuckian that has enrolled in Obamacare 40 have been dropped from their coverage ,1,72
072-9956,Today President Obama said there will NOT be a National Day of Prayer in May ,1,72
072-911,Says Texas school systems lose 45 days a year on testing ,0,72
072-540,The seed of Muslim is passed through the father ,0,72
072-4909,The Miami Dolphins are the only NFL team in the entire nation that pays property taxes ,1,72
072-5661,George Allencast the deciding votefor the 2003Bushtax cuts ,1,72
072-2924,In Florida illegal immigration costs taxpayers nearly 4 billion a year This amounts to 700 for every household in Florida ,1,72
072-4442,Government employees make 43 percent more in wages and benefits than private sector workers ,0,72
072-2817,On banning assault weapons ,1,72
072-12431,Says Patrick Murphy never worked as a CPA and was never a small business owner ,0,72
072-10192,Rhode Islands graduated driving license has saved hundreds of lives ,1,72
072-7973,Says the Obama administration plans to ban all weapons for U S citizens through international treaties ,1,72
072-9122,Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase ,1,72
072-4295,Georgia has a well deserved reputation for setting the gold standard for food safety ,1,72
072-2425,At least 10 ISIS fighters have been caught coming across the Mexican border in Texas and there are dozens more that did not get caught by the Border Patrol ,1,72
072-11833,6 400 Ohioans lost manufacturing jobs in the month of September ,0,72
072-637,The average federal employee makes 120 000 a year The average private employee makes 60 000 a year ,1,72
072-12276,Says the success of his economic agenda is supported by the fact we went from unemployment at 9 2 percent when I decided to run for governor four years ago to two points lower ,0,72
072-4894,Over 40 of our 100 House of Delegates seats go uncontested every year and over 40 percent of our state senate seats go uncontested every year ,0,72
072-6395,Wisconsin has created just under 100 000 jobs since he took office ,1,72
072-11228,Says Gov Doug Ducey wants to use taxpayer dollars to increase the salaries of private prison guards ,0,72
072-1624,The House of Representatives has never passed a resolution of disapproval to condemn a member s behavior ,0,72
072-4059,South Carolina has a labor shortage specifically in the meatpacking industry ,0,72
072-12627,Jon Corzine elected governor Teams up with Barbara Buono 1 2 billion sales tax increase Passed Most spending in state history Passed After Buono named budget chair taxes and fees increase 23 times in just two years State debt Up 13 4 billion Unemployment Doubled ,0,72
072-967,Action by the Milwaukee County Board will provide the County Executive with the same level of security as the Governor and the Mayor of Milwaukee while saving taxpayers 300 000 ,1,72
072-11301,The people that went to school with Barack Obama they never saw him they dont know who he is ,1,72
072-7396,The Clinton Foundation took steps that went above and beyond all legal requirements and indeed all standard requirements followed by every other charitable organization ,0,72
072-10043,The size of our federal government has more than doubled since the year 2000 ,0,72
072-6311,Says Barack Obama said If we keep talking about the economy were going to lose ,1,72
072-9883,Says President Barack Obamas debt commission recommended converting Medicare to a system where Medicare participants are given a voucher to purchase insurance in the private market ,1,72
072-1470,Payday lenders profit from the poor by charging 1 000 plus percent interest ,0,72
072-9396,The Employee Free Choice Act mandates the elimination of the secret ballot ,0,72
072-1207, The president is brain dead ,1,72
072-8441,Says he invested over 100 million in worker training ,0,72
072-10073,I sponsored the new Buy American law,1,72
072-6083,Wisconsin lost more jobs over the past 12 months than any other state ,0,72
072-2459,Says Gov John Kasich implied that a portion of workers compensation rebates to employers should be directed back to him in the form of campaign cash ,1,72
072-2475,Says government is a barrier to innovation and development ,1,72
072-4799,Under Charlie Crist Florida lost 825 000 jobs and the unemployment rate increased from 3 5 percent to 11 1 percent ,0,72
072-4963,Since 1978 California has spent 5 billion to put 13 people to death ,0,72
072-7929,America has lost nearlyone third of its manufacturing jobs since 1997 following the enactment of disastrous trade deals supported by Bill and Hillary Clinton ,0,72
072-7821,Job creation has gotten worse each year that Scott Walker has been governor ,1,72
072-5894,Says Texas economy is about 30 percent larger than Australias ,1,72
072-11317,Says Barack Obama was happily photographed holding a T shirt with revolutionary Ernesto Che Guevaras face on it ,1,72
072-25,If people work and make more money they lose more in benefits than they would earn in salary ,0,72
072-10780,Austin is the only city in an arid landscape in the western United States dependent on a single source of water ,0,72
072-4613,On calling Supreme Court nominee Sonia Sotomayor a racist ,1,72
072-4524,You have 200 000 to 400 000 military veterans on the street in this country on any given day ,1,72
072-12799,Says the U S fleet of attack submarines is scheduled to fall below the 48 boats that Navy says it needs to carry out current missions ,0,72
072-11590,In Massachusetts Scott Brown pushed for a law to force women considering abortion force them to look at color photographs of developing fetuses ,0,72
072-10066, Murder went up when Romney was governor Robbery went up Violent crimes went up ,0,72
072-3305,On the Cuba embargo ,1,72
072-4852,Says Hillary Clinton spent 30 days in the hospital in 2012 and appeared wearing glasses that are only for people who have traumatic brain injury ,1,72
072-4903,Cap and trade legislation that Zack Space supported would cost the average household approximately 1 761 per year in increased energy rates ,1,72
072-6819,Rick Scott has paid down our debt by about 2 billion Charlie Crists debt went up about 5 billion ,0,72
072-6290,This years state budget and my spending proposal for Fiscal Year 2016 represent an infusion of more than 1 billion in additional money for K 12 education ,0,72
072-10430, So that 2005 energy bill was a big step backwards on the path to clean renewable energy That s why I voted against it ,1,72
072-4011,The stimulus created zero jobs ,1,72
072-9876,Our companies are moving into Mexico more than almost any other place right now ,0,72
072-5400,A black male baby born today if we do not change the system stands a one in three chance of ending up in jail ,0,72
072-6067,Says Ohio Gov John Kasich got lucky with a thing called fracking which is why Ohio is doing well ,1,72
072-1621,In the last 22 months businesses have created more than 3 million jobs Last year they created the most jobs since 2005 ,0,72
072-7668,The most realistic estimates for jobs created by Keystone XL are maybe 2 000 jobs during the construction of the pipeline ,1,72
072-7003,Earmarks requested in a federal spending bill included 277 000 for potato pest management in Wisconsin ,0,72
072-537,Full marriage equality would provide same sex couples with about 1 700 rights ,0,72
072-9042, For four days in Denver the Democrats were afraid to use the words Islamic terrorism ,0,72
072-9715,Says judges are using Shariah law in Dearborn Mich ,1,72
072-9056,Says Michelle Obama waved red communist flags on her trip to China ,1,72
072-9864,I did not say that I would not have them Muslims in my Cabinet ,1,72
072-12335,Says a Barack Obama black imposter joke got a standing ovation at San Angelo rodeo ,0,72
072-6112,The GOPs Pledge to America includes a 20 percent cut for education Eight million kids would have their college aid slashed under this budget ,0,72
072-730,Georgia can substantially increase its funding for education by going after 2 5 billion in uncollected taxes ,0,72
072-2491,Says Texas ranks 44th nationally in education funding per pupil ,0,72
072-476,Americans havent had a raise in 15 years ,0,72
072-10996,An annual income of 500 000 in Manhattan believe it or not is middle class ,1,72
072-11108, No I did not have illegal immigrants working at his mansion ,0,72
072-49,Were keeping and creating jobs in our state From American Greetings to Wendys to Diebold weve gone to their doorsteps to keep jobs right here in Ohio ,0,72
072-12758,During his time as House speaker unemployment came down from 5 6 percent to under 4 percent ,1,72
072-4324,California gubernatorial candidate Steve Poizner a Republican gave 10 000 to Al Gore s recount effort in 2000 ,0,72
072-11310,The United States death rate is two and a half times higher for those who do not have a high school education ,0,72
072-10536, Although Democrats represent only 10 of Florida s 25 districts their districts received 60 percent of the stimulus funds ,0,72
072-2297,Wisconsin employers have repeatedly said in surveys that our anti business litigation climate is one of the most important factors affecting their expansion decisions ,1,72
072-7158,Theres no plan from Senate Democrats or the White House to replace the sequester ,1,72
072-11452,The New START treaty was passed despite significant concerns among some people in the State and Defense Departments ,0,72
072-5346,If Cory Gardner gets his way youd better stock up on condoms ,1,72
072-3497, Privatizing Social Security was a bad idea when George W Bush proposed it It s a bad idea today Sen McCain s campaign went even further suggesting to cut cost of living adjustments or to raise the retirement age ,0,72
072-3477,Says U S Senate candidate Tommy Thompson admitted that Washington D C changed him into an insider selling his influence to make millions from powerful special interests ,1,72
072-6798,Every piece of legislation just about that I ever introduced in the U S Senate had a Republican co sponsor ,1,72
072-3781,Secretary Geithner has left the option on the table of abandoning the dollar for a multinational currency ,1,72
072-11606,Last year out of the 500 000 in population growth we had in the state of Texas about 250 000 of the 500 000 came to Texas from the other 49 states ,0,72
072-11982,Says hes arrested more criminals including thousands of child predators and sex offenders than any previous Texas attorney general ,0,72
072-11169,The Democrats propose a government controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage ,1,72
072-8575,A telecom bill could keep the State Corporation Commission from getting rate of return information from electric utilities ,1,72
072-9776,Says Hillary Clinton said she was under attack in Bosnia but the attack turned out to be young girls handing her flowers ,0,72
072-9238,When I was U S Attorney we wound up putting 10 percent of the state Legislature in jail during my seven years ,1,72
072-4719,Says she created the first felony deferred prosecution program for nonviolent first offenders in Texas ,0,72
072-4569,I watched in Jersey City N J where thousands and thousands of people were cheering as the World Trade Center collapsed ,1,72
072-4187,We cut property taxes by one third in the state of Texas while Ive been governor ,0,72
072-9512,AIDS was transmitted to humans because one guy had sex with a monkey and then started having sex with men ,1,72
072-7602,Says Bruce Springsteen only had 8 000 tickets sold for a Greensboro show and canceled after they didnt get the ticket sales they wanted ,1,72
072-7029, Birmingham Ala is the cradle of the civil rights movement ,0,72
072-3468,Says gas costs 4 50 a gallon ,0,72
072-3026,Says President Barack Obama has taken less vacation days than any other president in a generation while Congress has taken more vacation days than any other Congress in history ,1,72
072-5116,Says Texas retained the right to have a navy when it joined the United States ,1,72
072-7273,Says Oregons high minimum wage is the reason why by 2011 Oregons restaurants employed an average of only 13 8 workers or 2 6 fewer employees than they did before the states minimum wage began rising above the federal level in 1997 ,1,72
072-8023,TriMet is spending 4 2 million in fed funds to save 168K per year ,0,72
072-4950,On changing the rules for filibusters on presidential nominees,1,72
072-1866,Charlie Crist has six different positions on ObamaCare ,0,72
072-4427,Says Robert Menendez is the king of raising money from Wall Street over a million dollars one of the leaders in the United States Senate I havent raised any Wall Street money at all ,0,72
072-4007,Says President Obamas decision to not issue a permit for the Keystone XL pipeline meant we were denied the ability immediately to reduce prices at the pump ,1,72
072-11214,Georgia has recovered more than 60 million that was lost to Medicaid fraud,0,72
072-10111, More people without health care since George Bush took office more children in poverty since George Bush took office ,0,72
072-2637,We have more people working in clean and green energy than in oil and gas in this country ,0,72
072-4267,The Islamic State just built a hotel in Syria ,1,72
072-5034,I didnt raise taxes once ,1,72
072-10979,Says there were only about eight or 10 inflammatory sentences in his newsletters ,1,72
072-4962,Says Hillary Clinton wrote I believe the primary role of the state is to teach train and raise children Parents have a secondary role ,1,72
072-12783,Eighty percent of Wall Street executives and their spouses donations go to Democrats ,1,72
072-8259, We now have a pro American president in France which shows if you live long enough anything can happen in this world ,0,72
072-10329,The oceans have become 30 percent more acidic ,0,72
072-1068,In countries that allow gay marriage the rates of heterosexual marriage have plummeted to where you have counties now in northern Europe where 80 percent of the first born children are born out of wedlock ,0,72
072-359,No one on my staff has ever been charged with a crime ,1,72
072-1181,The Atlanta Beltline paid nearly 3 5 million for less than a quarter acre ,1,72
072-9195,Says all my grandparents immigrated to America ,1,72
072-351,My husband and I have never gotten a penny of money from the farm ,1,72
072-10552,In July 2010 the government said small businesses 60 percent will lose their health care 45 percent of big business and a large percentage of individual health ,1,72
072-7578,Obama ad contends that John McCain endorses Rush Limbaugh s comments about immigration ,1,72
072-4098,For the hour after the Jan 14 debate Debra Medina was the No 1 search on Google and for the remainder of that night No 3 ,1,72
072-12713,In Iraq violence is down to an all time low since the start of the war ,0,72
072-11728,This would be the largest casino in the United States ,1,72
072-11014,Health care reform establishes a new board of federal bureaucrats the Health Benefits Advisory Committee to dictate the health plans that all individuals must purchase ,1,72
072-4336,Virginias banning of felons from voting is a Jim Crow era law ,1,72
072-12435,Says Newt Gingrich co sponsored a bill with Nancy Pelosi that would have given 60 million a year to a U N program supporting Chinas brutal one child policy ,1,72
072-10823, The majority actually want single payer health care ,1,72
072-10423,Wikileaks also shows how John Podesta rigged the polls by oversampling Democrats a voter suppression technique ,1,72
072-8609,Says PETA is using this really fancy drone to follow hunters around in some places in other countries ,0,72
072-2731,Says that if Texas California and New York all voted for Democratic presidential nominees it would be mathematically impossible for Republicans to elect a president ,1,72
072-6204, Dodd brought both parties together to pass the Family and Medical Leave Act ,0,72
072-8687, We cut taxes for 95 percent of working families ,0,72
072-3747,U S Rep Patrick Murphy voted to allow members of Congress to receive taxpayer funded health care for life ,1,72
072-9088,The federal government has made investments in science and technology inventing the products that led to the creation of Google ,0,72
072-500,25 percent of federal inmates are noncitizens ,0,72
072-6363,Our children do not spend any time in school learning about our own U S Constitution ,1,72
072-1436,In 2005 Dan Branch tried to expand third trimester abortions in Texas ,1,72
072-3149,Says attorney general candidate Jon Richards went so far to say he would only enforce the laws with which he personally agreed ,1,72
072-2870,Theres no negative advertising in my campaign at all ,1,72
072-591,Obama said that since 1992 the Republicans have had all the good ideas ,1,72
072-5487,Says Every year air pollution protections are delayed another 34 000 people will die prematurely ,0,72
072-10746,Says Rick Perry said theres an administrator for every teacher in Texas public schools ,1,72
072-7820,Says President Obama waited two weeks to call the attack in Libya terror ,0,72
072-9913,The Colorado caucus system for selecting Republican delegates is rigged ,1,72
072-10499,Under those eight years before Barack Obama came along we didnt have any successful radical Islamic terrorist attack in the United States since Sept 11 2001 ,1,72
072-382,When my grandfather came to this country back in 1925 there were no government benefits ,1,72
072-8874,Obama said he would stand with the Muslims should the political winds shift in an ugly direction ,1,72
072-259,The average family premium has increased by 29 under Obama ,0,72
072-6975,As chair of the Senate Education Committee I led the charge to restore most of the education cuts from last session ,1,72
072-10798,The new health care law will force seniors into Barack Obamas government run health care program ,1,72
072-9869,Says The Democrats proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings ,1,72
072-3302,Of the 10 000 Rhode Island children in charter school lotteries for the fall more than 70 percent are poor In addition a majority of them are students of color ,0,72
072-2891,Says Hillary Clinton wants to let people just pour in You could have 650 million people pour in and we do nothing about it Think of it Thats what could happen You triple the size of our country in one week ,1,72
072-10557,Says Scott Walker said Labor unions dont deserve to have a national holiday due to their damage to the economy And the holiday should be replaced by Patriots Day celebrated every year on 9 11 ,1,72
072-7424,Says Donald Trumps Make America Great Again caps are made in China ,1,72
072-7957,We live in a time of historically low violent crime rates and historically high gun ownership rates nationally ,0,72
072-3337, When I was in college we used to take a popcorn popper and we would fry squirrel ,0,72
072-294,In Florida theyre already talking about how the Ryan Romney plan will end Medicare and replace it with a voucher ,0,72
072-12407,General Motors is the largest corporation in the world again ,1,72
072-10392,The Obama administration will give Pennsylvania 160 million to pay for health insurance plans that cover any legal abortion ,1,72
072-11900,Not one American flag on the massive stage at the Democratic National Convention until people started complaining then a small one Pathetic ,0,72
072-4702,On restoring voting rights to non violent felons ,1,72
072-8098,Im ninth generation from New Hampshire ,0,72
072-12088,A few weeks ago the education committee in Congress is deciding whats going to be in your local salad bar ,1,72
072-5017,Says Justice Elena Kagan recused herself in many cases where she had little role as solicitor general simply because of the appearance of a conflict of interest ,0,72
072-2445,Says 1 000 World War II veterans die every day ,0,72
072-5393,Two years ago motorists in Ferguson a city of 20 000 people received 31 000 citations Thats at least one citation per person plus 10 000 for visitors The city is still surviving only on traffic tickets theres virtually no industry there ,0,72
072-5171,Todd Staples recently tried to woo his supporters and right wing base by suggesting the Agriculture Commission cut programs intended to feed the elderly and disabled many of whom are veterans ,0,72
072-3884,Says a 12 5 million incentive deal she approved for Abbott Laboratories contained strong protections for taxpayers if job creation goals were not met ,1,72
072-8840,The presidents first major foreign policy speech in Cairo was to apologize for our country ,1,72
072-10352,If the debt ceiling is surpassed our nation will not go into default as some suggest ,0,72
072-11447,As a state representative David Cicilline argued against Megans Law and voted against mandatory registration of sex offenders ,0,72
072-11821,About 106 000 soldiers had a prescription of three weeks or more for pain depression or anxiety medication ,0,72
072-6042,On eliminating the influence of money in policy campaigns,1,72
072-1117,Says New Jerseys unemployment is significantly lower than it was when I got here And weve created 50 000 new private sector jobs in the last 20 months after having lost 117 000 in the year before I got here ,0,72
072-11219,Says that 93 percent of the time John Boccieri voted with Nancy Pelosi ,0,72
072-6864,Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews ,1,72
072-9384,Says Obama adviser David Plouffe took large piles of cash from a joint venture partner of a company owned by Irans Revolutionary Guard ,0,72
072-4384,Suicide comes from federal government largesse saying you are not worth anything but you are going to get something for nothing ,1,72
072-7093,The federal government can cut all of the non military discretionary spending and not balance the budget ,0,72
072-9990,Says the national debt and President Barack Obamas refusal to control spending led to our nations credit rating being downgraded for the first time in history ,0,72
072-6926,A 5 a night hotel motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state ,0,72
072-12341,We havent had a Republican senator in Washington for why I think Clifford Case was our last Republican senator ,0,72
072-11766,Four state Assembly Democrats scored a death blow to northeast Wisconsins economy by killing hundreds of jobs at a potential Bass Pro Shops near Green Bay ,1,72
072-2318,Since last years address more than 10 000 jobs created many on the high end of the employment scale ,0,72
072-7959,Charges on the Republican Party of Florida credit card were made with my money ,0,72
072-9917,Every 28 hours an unarmed black person is shot by a cop ,1,72
072-2553,Say photographs of Hillary Clinton at the debate show what could be an earpiece ,1,72
072-972,Blue Cross Blue Shield cancelled all their individual health care policies in the state of Texas effective Dec 31 ,1,72
072-9578,Nazi imagery was used by the Block for Governor campaign to describe supporters of Allan Fung for Governor ,1,72
072-2937,As governor Mitt Romney raised nursing home fees eight times ,0,72
072-1065,Says Gov Chris Christies proposed budget is the biggest spending budget in the history of the state of New Jersey It is the largest in the nation at this point in time ,1,72
072-8593,Says President Barack Obama thinks Americans are lazy ,0,72
072-8668,Sixty one percent of our bridges are in trouble ,1,72
072-2887,On assault weapon violence Ducks have more protection than people in Virginia ,1,72
072-12530,Seventy percent of Americans dont have a college degree ,0,72
072-768,There is not a single candidate in the Republican primary that thinks we should do anything about climate change ,0,72
072-1215,Says the Democrats told the Catholic Church that theyll use federal powers to shut down church charities and hospitals if the church doesnt change its beliefs ,1,72
072-11747,The U S Constitution owes its notion of democracy to the Iroquois Tribes ,0,72
072-3483,Now we have ISIS coming over the U S Mexico border ,1,72
072-5451,Says John Kitzhabers proposed budget for upcoming biennium represents 8 percent increase over last,0,72
072-8600, T he United States government and its Constitution says that people can be put to death ,0,72
072-7106,For the amount of money Hillary Clinton would like to spend on refugees we could rebuild every inner city in America ,1,72
072-1102,Says Bruce Braley took tens of thousands from his friends in the health insurance industry and gave them special favors by voting for Obamacare ,1,72
072-1501,Josh Mandel is lying about his own record The rating of Ohios investment fund has NOT improved ,1,72
072-2973,More than half of the births in Texas are paid for by Medicaid ,0,72
072-7401,Says his tax plan wouldnt leave the federal government with a 1 1 trillion hole ,1,72
072-8050,Today there are more men and women out of work in America than there are people working in Canada ,1,72
072-8685,As a senator Hillary Clinton has her name on three laws in eight years ,0,72
072-3071,Says Obama called Kagan a moderate He called Sotomayor a moderate ,0,72
072-8046,There was a loss of eight million jobs during the Bush eight years ,1,72
072-6476,Q What do these Patriotic Americans have in common A They are all Draft Dodgers ,1,72
072-6606,This is the first time since Roe was decided in 1973 that a court has granted personhood status to the preborn ,1,72
