id,text,label,dataset_id
072-1711,Right now one of our highest job growth sectors is Leisure and Hospitality Weve added jobs that mostly fall within the restaurant and bar sector industry These are not high paying jobs as the U S Department of Labor estimates this is an industry sector with the lowest average wages and the lowest proportion of its workforce earning minimum or subminimum wage jobs ,0,72
012-2780,Reports of shooting at Dammartin en Goele on route N2 north east of Paris French media says car chase under way,1,12
072-3494,Dozens of artists including Justin Timberlake Jay Z and Rihanna are canceling Florida shows like Stevie Wonder in protest of stand your ground ,1,72
072-3319, Rural schools enroll 40 percent of American children but receive only 22 percent of federal education funding ,1,72
072-2300, The fact is in the past year we have had more tax cuts than almost any time in our nation s history ,0,72
072-5244,Says our taxes have doubled with Rick Perry in office ,1,72
072-1655,The Postal Services financial losses result from a 2006 law that drains 5 billion a year from post office revenue while the Postal Service is forced to overpay billions more into federal accounts ,0,72
012-3376,Don t tell a heartbroken community how to feel what to say Try listening to them instead Ferguson,0,12
072-8967,When I served as City Commissioner we made great strides we successfully fought for and won adding women and people of color to the Fire Bureau ,0,72
072-5476,Ken Buck wants to outlaw abortion even in cases of rape or incest ,0,72
012-597,Sydney hostage crisis 5 people have escaped Islamic flag displayed Our live coverage ,0,12
072-3838,Obamacarerepresents the largest tax increase in the history of the world ,1,72
072-180,When White House communications director Anita Dunn said that Mao Tse tung was one of her favorite philosophers only Fox News picked that up ,1,72
072-112,Says a Republican hasnt won an election for a presidency in New Jersey since 1988 ,0,72
072-2251,Chris Sununu supported Obamas Common Core agenda taking away local control of our schools ,0,72
072-5546,Every taxpayer owes about 130 000 to pay off the national debt ,0,72
072-6142,The Obama Administration is suing a Wisconsin company for forcing employees to speak English ,0,72
072-9669,English is our national language if it becomes official that means in a place like New York City you can t print ballots in any other language ,1,72
072-4604,The Federal Register which houses all Washington regulations is 34 000 pages in length and weighs in at more than 340 pounds ,0,72
072-10637,Mike Morell testified and told Congress that the reason Obama has not bombed ISISoil fields is theyre concerned about global warming ,1,72
072-8035,The Katy Freeway or Interstate 10 west of Houston is the widest freeway in the world with up to 26 lanes including frontage road lanes ,1,72
072-876,DNC chair Debbie Wasserman Schultz denied unemployment went up under Obama ,0,72
072-2662,Says Wisconsin Attorney General J B Van Hollen knew about the Ken Kratz sexting case for nearly a year and did nothing about it ,1,72
012-3562,WATCH Surveillance Video of Strong Arm Robbery Linked to Michael Brown Ferguson ,1,12
072-8571, House Republicans pledged to introduce a bill to reform Americas health care system but the party of no has failed to produce legislation ,0,72
012-1293,On Weds Saudi Arabia condemned CharlieHebdo as cowardly attack Today they flogged Raif Badawi for encouraging free speech ,0,12
072-2176,Photo of tea party protests shows crowd sprawling from Capitol to Washington Monument,1,72
072-7086,When youre white you dont know what its like to be poor ,1,72
072-5977,President Obamashealth care law is a government takeover of healthcare ,1,72
072-359,No one on my staff has ever been charged with a crime ,1,72
072-826,The stimulus has 30 million in there to protect mice in San Francisco ,1,72
072-12380,The Obama administration gave Iran 400 million in ransom payment cash ,0,72
072-10070,The Public Employee Retirement System is making more millionaires than the Oregon state lottery ,0,72
072-200,In 2000 I wrote about Osama bin Laden Weve got to take him out ,0,72
072-12036,About 78 to 81 House Democrats are members of the Communist Party Its called the Congressional Progressive Caucus ,1,72
072-315,There is not a single documented case of abuse of the bulk metadata collectionprogram ,0,72
072-10741,What I have done and this is unprecedented is Ive said to each agency look at regulations that are already on the books and if they dont make sense lets get rid of them ,1,72
072-1102,Says Bruce Braley took tens of thousands from his friends in the health insurance industry and gave them special favors by voting for Obamacare ,1,72
072-7689,Says IBM leader told Obama that using IBM technology to cut fraud could pay for health care reform ,0,72
072-11663, Barack Obama says hes going to reduce the long term debt and deficit by 4 trillion doesnt say how hes going to do it ,1,72
072-5711,Under Barack Obama s health care proposal if you ve got a health care plan that you like you can keep it ,0,72
072-1459,Says Thomas Eric Duncan came into the United States with an elevated temperature ,1,72
012-947,Islamic flag flown as 13 hostages in Sydney s CBD forced against windows ,1,12
012-5105, BREAKING Ottawa police confirm there were at least three separate shootings,1,12
072-1048,In ad attacking Rick Scott says three executives of the Columbia HCAhospital chain he ran were indicted ,0,72
012-1509,Charlie Hebdo Norway didn t give in to Islamophobia nor should France Owen Jones ,0,12
012-1951,FUCK THE TERRORIST IN PARIS I BREAK THERE FUCKING NECKS,0,12
072-4931, u201CThirty four percent of Hispanics don u2019t have any health care at all don u2019t have any health insurance u201D,0,72
012-3889,BREAKING Co pilot was Muslim convert ,1,12
012-1646,The attack on Charlie Hebdo is an obscenity Everyone civilized must show solidarity with France Vive la France Vive la presse libre ,0,12
072-304,Says David Jolly lobbied for government run health care just last year ,1,72
072-10705,Since 2008 we have cut 5 000 positions from Virginia public schools ,0,72
072-31, If Barack Obama would apply for a job with the FBI or with the Secret Service he would be disqualified because of his past associations with William Ayers ,1,72
072-2969,Says many states are floundering under crushing deficit spending ,1,72
072-5773,Says property insurance rates are going up because Rick Scott signed a bill preventing the state from regulating insurance ,1,72
012-739,JUST IN Lindt s CEO says there could be as many as 50 hostages inside the cafe in Sydney ,1,12
012-800,More from Sydney Opera House evacuated siege continuing local media reports 13 hostages ,1,12
072-3250,Says U S Senate rival Tommy Thompson ran Medicare into the ground and nine years closer to bankruptcy ,1,72
072-9444,Tim Kaine wants to thwart right to work reform measures in Midwest battleground states ,1,72
072-8726,Says unions call Obamacare bad for workers ,0,72
072-12208,We are almost halfway to our goal of 1 000 rapes prosecuted ,0,72
072-12146,The U S Constitution is the oldest written constitution still in use today among nations ,0,72
012-2637,RT R I P Ahmed Merabet a French Muslim Cop first victim of CharlieHebdo attack ,1,12
012-3517,2 of the 4 police departments rampaging through Ferguson were trained by Israel in methods of domination and control ,1,12
072-7288,I dont own a single stock or bond I have no savings accounts ,0,72
072-11170,Says Milwaukee Mayor Tom Barrett is responsible for the roughly 7 800 I pay in property taxes per year ,1,72
012-2781,4 CharlieHebdo cartoonists killed Charb Cabu Tignous Georges Wolinski JeSuisCharlie ,1,12
072-1893,Wisconsins attorney general and state treasurer ordered the daughter of Earth Day founder Gaylord Nelson not to discuss climate change on state time ,0,72
012-2682,Hostages held at kosher supermarket in eastern Paris seen leaving site following apparent police assault ,0,12
012-1056, sydneysiege Watch the dramatic moment a group of hostages sprinted from the cafe ,1,12
072-10627,Justice Antonin Scalia agreed for the Supreme Court to hear a case about whetherBarack Obama is eligible to be President ,1,72
012-235,BREAKING Sydney hostage taker believed to be self styled Muslim cleric facing string of violent charges ,0,12
072-7882,The Libertarian Party is the third largest political party in the U S ,1,72
012-4570, s first hand account of the scene in Ottawa that will change this country forever ,0,12
072-6943,Despite President Barack Obamas promise to cut healthcare costs the average cost of a family policy is up 1 300 ,0,72
072-5805,Attorney general candidate Brad Schimel is in cahoots with Wisconsin Right to Life to make abortion a crime in Wisconsin ,0,72
072-6828,Says state Sen Steve Ogden was the driving force behind business income tax hurting small business crafted the Robin Hood school finance scheme making property taxes skyrocket wrote a budget that will result in a 14 billion deficit and voted against gun freedoms ,1,72
072-4481,The Nordic countries are some of the few countries that meet development aid goals ,0,72
072-1877,A three cents per ounce soda tax in Philadelphia would result in the loss of 2 000 family sustaining Teamster Union jobs and countless other jobs in the beverage industry ,1,72
012-4896,Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial Ottawa cdnpoli,0,12
072-11623,Of the 20 bills Rep David Cicilline has sponsored in his three years in office not a single one has advanced past the embryonic committee stage ,0,72
072-6500,Mike Huckabee supported taxpayer funded scholarships for illegal aliens ,0,72
072-3366,Only a few months ago the FBI arrested three Broward County Commissioners for accepting millions of dollars in trade for illegal favors ,1,72
072-1560,The difference over the previous four years between where things were headed and where we brought them to over the last four years is a total of 816 in saved property tax money ,0,72
072-1735,The omnibus bill has only 3 8 billion in earmarks ,1,72
012-3875,2 babies were among 144 passengers on board crashed Germanwings plane says in news briefing ,0,12
012-5066,The Canadian soldier shot at the War Memorial has died officials reported OttawaShooting ,0,12
072-323,President Obama is shrinking our military ,0,72
012-2653,BREAKING CharlieHebdo suspects almost certainly behind hostage taking say officials ,1,12
072-10059,If all of the Bush era tax cuts expire on schedule the budget will be close to being balanced in four years ,1,72
072-3858,Gross income tax receipts are exceeding the Administrations projections for this fiscal year prior to Sandy ,0,72
072-280,Obama instead of nominating a health professional he nominated someone who is an anti gun activist for surgeon general ,1,72
012-2717,Rural region of northern France searched in hunt for CharlieHebdo gunmen latest updates ,1,12
072-8478,No doctors who went to an American medical school will be accepting Obamacare ,1,72
072-4871,New Jersey today has fewer employees in state government than it had when Christie Whitman left office in January of 2001 and I think thats good And we did it without any layoffs We did it through attrition ,1,72
072-7895,President Barack Obama wants to take in 250 000 people from Syria ,1,72
072-5991,The University of Wisconsin Milwaukee has 2 8 students per faculty member tied for second lowest in its history since 1994 ,1,72
072-10209,While the smoking rate nationally has fallen more than 18 percent of Georgians still light up ,0,72
072-10167,Governing magazine has estimated that in the states that dont expand Medicaid a minimum they said of 40 percent of rural hospitals will close in those states ,1,72
072-6683,Says New Jerseys job growth in May represents 25 percent of all the jobs created in the country ,1,72
072-7718,Nearly 100 000 people get shot every year Thats 270 people a day and 87 dead ,0,72
072-529,During my eight years as county executive we cut the number of county workers by 20 percent ,0,72
012-4856,UPDATE Police Several shooting incidents being investigated in downtown Ottawa ,1,12
072-3173,For Social Security which is projected to remain solvent through 2033 Whitehouse has cosponsored a bill that would extend the life of the program by an additional 75 years ,0,72
072-12370,Under the new health care law if a landscaper wants to buy a new lawnmower or a restaurant needs a new ice maker they have to report that to the feds ,0,72
012-885,CORRECTION We reported earlier Sydney air space was shut down That is not correct No Sydney air space has been shut down SydneySiege,1,12
072-7861,The DREAM Act the would give amnesty to over two million illegal aliens ,1,72
072-734, We are making the largest investment in education in our nations history ,0,72
012-1259, CharlieHebdo editor assassinated today in 2012 I prefer to die standing than to live on my knees ,0,12
012-431,Aussies tweet Illridewithyou to Muslims who might be scared to travel alone sydneysiege ,0,12
072-5464,Says Barack Obama never worked in the private sector before he was elected president ,1,72
072-7342,There has not been a Democratic woman in Congress from New Jersey in almost four decades ,0,72
072-8168,A scheduled speech by President Barack Obama will be the first time an American president has spoken directly to the nation s school children about persisting and succeeding in school ,1,72
072-11002,Says David Rivera allowed House Republican leaders to strip key provisions from the STOCK Act that would crack down on insider trading by members of Congress ,0,72
012-4784,Ottawa shooting suspect named as Michael Zehaf Bibeau 2 U S sources tell ABC News ,0,12
072-12467,The Madison Milwaukee high speed train line is dead ,1,72
072-3649,Huckabee supported a tuition break to the children of illegals that are here illegally when citizens are having to pay a higher rate ,0,72
072-2448,Ohios Planned Parenthood operations received millions of taxpayer dollars via federal grants in 2010 and 2011 ,0,72
072-4402,An anonymous e mail says that Hillary Clinton advocates communism ,1,72
072-11783,Says Congressman Jon Runyan does not want to cut taxes for the middle class but only for millionaires ,0,72
012-2364,Thousands tweeting JeSuisCharlie in support of CharlieHebdo ,0,12
072-2599, In North Carolina they used stimulus money to hire one new state worker His job apply for more stimulus funds from the taxpayers by the way of the federal government ,1,72
072-8001,McCain voted to cut education funding against accountability standards He even proposed abolishing the Department of Education ,0,72
072-7860,According to one study the minimum wage today is worth 2 less than in 1968 ,0,72
072-1325,Says Marco Rubio skipped 18 defense votes including one to arm the Kurds to fight ISIS ,0,72
012-2480, CharlieHebdo witness Gunmen told me to tell the media they were Al Qaeda in Yemen h t ,1,12
012-2188,Fact check Muslim leaders ARE condemning the Charlie Hebdo terror attack even though they shouldn t have to ,0,12
072-11472,In Wisconsin more than 300 000 people have some kind of addictive gambling problem whether its pathological or what wed categorize as a problem gambler ,1,72
072-2989,The U S economy is recovering slower than Europe,1,72
072-11404,Says our deficits are falling at the fastest rate in 60 years ,0,72
072-6926,A 5 a night hotel motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state ,0,72
072-942,ObamaCare enrollment lie Obama counts an enrollee as a web user putting a plan in their online shopping carts ,1,72
072-9303,More than two months ago President Barack Obama signed a bill for more than 1 billion in Zika funding but the federal government has still only committed 7 million to help Florida ,0,72
072-3195,Six justices on the U S Supreme Court have been confirmed in presidential election years since 1912 ,0,72
012-1460,Angela Merkel condemned the CharlieHebdo attack on freedom of speech and the press Obama did not Shameful ,0,12
072-10819,A record number of immigrants not from Mexico are being apprehended at the border ,0,72
072-4946,In 1916 the U S government predicted that by the 1940s all paper would come from hemp and that no more trees would need to be cut down ,1,72
012-2773,Update Reuters reports at least one person killed amp several injured in shootout before hostage taking in Dammartin en Goele in France,1,12
072-5485, When George Bush took office President Clinton a Democrat and the Democratic Congress at the time had left an annual budget that was in surplus ,1,72
012-205,Over 6 500 illridewithyou tweets already currently 198 Tweets per minute god love you Sydney,0,12
072-7167,The claim that we plan to set up panels of bureaucrats with the power to kill off senior citizens is a lie plain and simple ,0,72
012-4258,Watching Kunstmuseum Bern this week for Gurlitt decision An article on Gurlitt and Nazi loot from a few months back ,0,12
072-6026,Says Sen Rand Pauls 2011 budget included a big cut in the CDC ,0,72
072-7668,The most realistic estimates for jobs created by Keystone XL are maybe 2 000 jobs during the construction of the pipeline ,1,72
072-3739,House Republicans just passed a bill that makes it legal for single mothers to be fired by their employers ,1,72
072-6157,Under Scott Walker right now were 46th in the country in terms of new businesses started ,0,72
012-4693,Please forward any tips photos or videos to NatDiv Media DivNat grc gc ca OttawaShooting c JT,0,12
072-11718,There is no record of congresswoman Betty Sutton ever holding a single in person town hall meeting open to the general public ,1,72
072-7757,The health care reform plan being proposed in Congress would mean big tax increases ,0,72
072-11354,Of 60 billion Congress approved in response to Hurricane Sandy only 10 percent was for disaster relief ,1,72
072-3926,Says its estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect it is the most common birth defect in America ,0,72
072-2374,For every one ESD superintendent position we can pay for three speech pathologists or three special needs instructors or three classroom teachers ,1,72
072-117,U S Rep John Barrow D Ga does not want to audit the Federal Reserve ,1,72
012-2771, BREAKING FRANCE Hostages taken at company North East of Paris CharlieHebdo ,1,12
072-2208, I don t have lobbyists running my campaign ,1,72
072-1997,Says the No 2 cause of death in the U S for women under 50 is being killed by their spouse or domestic partner ,1,72
072-2110, All the really great programs in American history Social Security was done without Republicans Medicare was done without Republican support until the last vote where they realized they had to get on board ,1,72
072-2762,More than 1 000 people move to Texas every day ,0,72
072-8274,An amendment pushed by Lyndon Johnson many years ago threatens religious institutions with a loss of their tax exempt status if they openly advocate their political views ,0,72
072-11951,A bank surveillance camera capturing a criminals face and other identifiable traits would certainly discourage robbery attempts and serve as a deterrent to robbers ,1,72
072-742,My opponent supported policies that increased tuition by 18 percent ,1,72
012-1288,I see humans but no humanity LiberteDExpression JeSuisCharlie charliehebdo ,0,12
072-2941,Woonsocket needs a garbage burning power plant because residents are paying through the nose for electricity thats fueled by foreign oil at prices that are skyrocketing ,1,72
072-7229,Says Trump ties are made in China not Colorado Trump suits in Mexico not Michigan Trump furniture in Turkey not Ohio Trump picture frames in India not Wisconsin ,0,72
072-9126,On oil drilling off Floridas coast,0,72
072-6278,If the Supreme Court throws out the federal health care law it would be an unprecedented extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress ,1,72
072-9079,We have the highest corporate tax rate in the world Its 35 percent ,0,72
072-8386,The St Norbert College Wisconsin Public Radio poll has been wrong in almost every election ,1,72
072-5110,In her nearly decade and a half in Congress Tammy Baldwin has sponsored 105 bills Only three have been enacted into law ,0,72
072-4478,On fundraising for super PACs,1,72
072-6352,Almost half a million people are still eligible for DACA particularly in the Asian American and Pacific Islander community ,0,72
072-7647,Minimum wage 16 000 year CEO Goldman Sachs Lloyd Blankfein 16 000 Hour ,1,72
012-2089,The New Yorker cartoon following the CharlieHebdo incident ,0,12
012-909,Take a break from bashing Cheney and waterboarding Possible ISIS terrorist attack ongoing in Sydney ,1,12
072-5655,The murder rate in Atlanta is on the rise this year ,0,72
012-1607,People showing JeSuisCharlie signs during demonstrations of solidarity around the world after CharlieHebdo attacks ,0,12
012-1817,Charlie Hebdo We must not stop laughing at these murderous clowns ,0,12
072-9792,Bernie Sanders passed more roll call amendments in a Republican Congress than any other member ,0,72
072-8491,My son had to resign his job because of federal regulations that Washington has put on us ,0,72
012-4287,On eve of Monday s announcement Gurlitt relatives formally challenge the will that named Kunstmuseum Bern as heir ,0,12
072-2773,The 2013 15 state budget backed by Gov Scott Walker and Republican lawmakers left our technical colleges funded at 1989 levels ,0,72
072-460,Under the Endangered Species Act only 1 percent of the species that have been listed have actually been delisted ,0,72
072-8015,Says U S Mexico border has 1 million legal border crossings each and every day ,0,72
072-1457,Romney failed to take action against sanctuary cities in Massachusetts ,0,72
012-3047,Serve and protect Ferguson Justice UniteBlue ,0,12
072-5276,I spent 18 months putting together the sanctions against Iran so that we could force them to the negotiating table ,0,72
012-2698,BREAKING Another hostage situation developing in a Parisian Kosher supermarket CharlieHebdo ,1,12
072-11162,Personal income is growing faster in Tennessee on average than any other state in the country ,1,72
012-2815,BREAKING Paris police say shots fired at satirical newspaper Charlie Hebdo witness says multiple gunmen involved ,1,12
072-8807,The last Christians are about to leave Iraq ,1,72
072-12794,For the first time in over 40 years Republicansdont hold a single statewide office in Virginia ,0,72
072-9273,Says Austin is the largest city in the U S without nonstop flights to Europe ,1,72
072-3431,The American Academy of Pediatrics supports banning guns ,0,72
072-480,The president promised that if he spent money on a stimulus program that unemployment would go to 5 7 percent or 6 percent Those were his words ,0,72
072-1879,Kendrick Meek was 1 in Florida in taking tobacco cash and then opposed a tax on cigars that would have helped pay for childrens health care ,0,72
072-3018,When President AbrahamLincoln signed his Emancipation Proclamation there were over 300 000 slaveholders who were fighting in the Union army ,1,72
072-10342,The federal health care law raises taxes and cuts Medicare ,0,72
072-7276,The Climatic Research Unit e mails show that the science behind climate change has been pretty well debunked ,1,72
072-5273,8 5 million Americans have gotten rebate checks because their insurance companies were spending too much money on executive bonuses and administrative costs and not enough on health care ,0,72
072-12305,Said the year before he took office the state lost 119 000 private sector jobs labeling them Corzine jobs losses of 2009 ,0,72
072-10006,On oil drilling off Virginias coast ,1,72
072-711,Almost all of the polls that have come out suggest that I am a much stronger candidate against the Republicans than is Hillary Clinton ,1,72
072-4267,The Islamic State just built a hotel in Syria ,1,72
072-4285,Its bad enough that Stephen Silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets But when Silberkraus isnt acting in films that degrade women hes stalking them in his personal time ,0,72
012-3873,Flight 4U9525 climbed to 38 000 feet before before it started to descend and lost signal at 6 800ft ,1,12
072-7863,Donald Trumps education plan to dramatically slash funding for public education would fire 49 000 Texas teachers ,1,72
072-6662,Says former Clinton budget director Alice Rivlin said the stimulus bill won t actually stimulate the economy ,1,72
072-2850,The State of Texas is funding womens health services at historically high levels they just increased their level another 50 million for the next two years ,0,72
072-4677,A member of the redistricting commission proposed in Issue 2 could accept a bribe from somebody and couldnt be removed from this commission ,1,72
012-5125,University of Ottawa now in lockdown after earlier shooting at Canada s Parliament buildings says ,0,12
072-8560,25 of human trafficking victims are located in Texas ,1,72
072-12264,Thomas Jefferson said That government is best which governs the least because its people discipline themselves ,1,72
072-7977,Macys sent a letter to Rick Perry urging him to veto equal pay bill ,0,72
012-1778, CharlieHebdo editor in chief How people can attack a newspaper A newspaper is not a weapon of war ,0,12
072-3669,The overwhelming number of school districts reported their staff stayed the same or grew after the 2011 13 state budget,1,72
072-1955,Says Nikita Khrushchev brought an extra shoe to a United Nations session in 1960 which he banged on the desk in protest ,1,72
012-354,BBC s Frank Gardner on SydneySiege This is not a sophisticated siege the gunman has got the wrong Islamic flag r4today,0,12
072-8286,In 2015 roughly 10 000 political arrests occurred in Cuba That is five times as many as occurred in 2010 when there were only about 2 000 ,0,72
072-1856,State government spending will be increase 10 7 percent this year ,0,72
012-185,Thousands tweet declaring their solidarity with Muslims IllRideWithYou sydneysiege ,0,12
072-2704,Says Hillary Clintons plan would tax many small businesses by almost 50 percent ,0,72
072-10183,The U S Census believes that by 2030 the majority of Americans will use Spanish as their first language ,1,72
072-11961,Says Christopher Little has a history of working against environmental protection by defending the worst types of corporate polluters,1,72
012-688,BREAKING More Than a Dozen Hostages Held in Cafe in Sydney Arabic Flag Placed in Window ,0,12
072-1982,Says veterans disability claims backlog doubled in Obamas first term ,0,72
012-5015,The soldier killed in Ottawa today is being named as 24 year old Nathan Cirillo Latest here ,0,12
012-3819,UPDATE Germanwings CRASH Here is the 3D flight path from FlightAware ,0,12
072-6719,We just dont want to get to be like Louisiana where you have drive up daiquiri shops ,0,72
072-8127, McCain used to buck his party on immigration by fighting for comprehensive reform But when he was running for his party s nomination he said that he wouldn t even support his own legislation if it came up for a vote ,0,72
072-96,President Obama once said he wants everybody in America to go to college ,1,72
072-4041,The Democrats are very sly in New Hampshire we have same day voter registration and to be honest when Massachusetts elections are not very close theyre busing them in all over the place ,1,72
072-4461,Says Donald Trump supports an agenda out there to privatize the Veterans Affairshealth care system ,0,72
012-3640,Debris of 4U9525 A320 airbus located in French Alps crash at 2 000 meters altitude ,0,12
072-12012,On redistricting ,1,72
012-2467, CharlieHebdo The cartoonists Charb amp cabu are dead ,1,12
012-3613, BREAKING One woman shot in drive by shooting on 1300 Highmont near the QT Cannot confirm if the victim survived ferguson mikebrown,1,12
072-8749,Wisconsin is broke and state government is 3 billion in debt ,1,72
072-3835,On supporting the budget proposed by Rep Paul Ryan,1,72
012-4512,The governing party s meeting Wow Parliament caucus room barricaded with chairs via ottawa,0,12
012-2149,One victim killed in the attack on Charlie Hebdo was a Muslim policeman Ahmed Merabet ,0,12
072-7258, These steps a middle class tax cut national health care plan foreclosure prevention fund Social Security fix and more are all paid for ,0,72
012-3615,They wanted u 2 believe that TrayvonMartin was a criminal EricGarner a criminal RenishaMcBride a thief amp now MikeBrown Ferguson,1,12
072-1424,Mr Caprio is a career politician who has never worked in the private sector ,1,72
072-6198,Independent analysts say Donald Trump would add 30 trillion to the national debt ,0,72
072-2573,Says Eric Cantor voted to assure Congress would be paid if the government shut down and against guaranteeing troops would be paid ,1,72
012-1677,The hashtag JeSuisAhmed is a powerful one For Ahmed the Muslim cop killed outside CharlieHebdo ,0,12
072-10345,Says President Barack Obama has not raised taxes ,1,72
072-2384,Proposed NClaw for body camera footage gives police broad authority to keep video footage secret even from individuals who are filmed ,0,72
072-10845,Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent ,0,72
072-11792,Ohio ranks 46th in the country in putting dollars in the classroom ,0,72
012-3146, if you Retweet or Screenshot Just spread the word we need Justice ferguson stlouis MO uniteblue libcrib p2 ,0,12
072-3226, A government panel that didn t include cancer specialists says women shouldn t receive mammograms until age 50 If government takes over health care recommendations like these could become the law for all kinds of diseases ,1,72
072-2828,Jeanne Shaheen was principally involved in a plot with Lois Lerner and President Barack Obamas political appointee at the IRS to lead a program of harassment against conservative nonprofit groups during the 2012 election,1,72
072-3393,Oregons three largest employers and 13 of the top 25 are health care providers ,1,72
012-2079, CharlieHebdo suspects the KouachiBrothers both killed local mayor tells CNN ,0,12
072-11637,Says hes taken an 8 pay decrease in each of the nine years he has been in office ,0,72
072-2107,Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative ,1,72
072-7892,The Trans Texas Corridor is dead ,0,72
072-11242,Barack Obama began his presidency with an apology tour ,1,72
072-10103,There is currently no ability to vet these people referring to Syrian refugees ,0,72
072-8840,The presidents first major foreign policy speech in Cairo was to apologize for our country ,1,72
012-2609,10 people confirmed dead in Paris attack rocket launcher used in assault according to reports ,0,12
072-229,Obama s one education accomplishment was legislation to teach comprehensive sex education to kindergartners ,1,72
012-4853,Prayers for the shot soldier in Ottawa God bless the Canadian army Canada,0,12
072-9777,Says Ohio Treasurer Josh Mandel first claimed bank fraud in June 2010 but did nothing for more than a year while raising money for his Republican Senate campaign ,1,72
072-465,Every bit of plastic that has ever been created still exists ,1,72
012-890,Breaking Sydney On Lockdown as Dramatic Siege Unfolds sydneysiege ,0,12
072-7966,Pls refer to Jan 1 tax changes appropriately theyre OBAMA TAX HIKES theyll slam every Americans savings investments job opportunity,1,72
072-7057,Less than 10 percent of President Barack Obamas Cabinet members have private sector experience ,1,72
072-5451,Says John Kitzhabers proposed budget for upcoming biennium represents 8 percent increase over last,0,72
072-3673,Thirty million Americans including a lot of people in Florida are going to be able to get healthcare next year because of that law ,1,72
072-3285,Ch Guevara wrote extensively about the superiority of white Europeans over people of African descent ,0,72
012-4665,Thoughts and prayers out to Ottawa and all affected today ,0,12
072-2771,Says under Mitt Romney Medicare could end as we know it leaving Julia with nothing but a voucher to buy insurance which means 6 350 extra per year for a similar plan ,0,72
072-4027,Says Illinois Democrat David Gill would end Medicare ,1,72
012-2080,Today we are all Charlie CondeNastFrance supports CharlieHebdo JeSuisCharlie ,0,12
072-8634,Any government run public plan creates an entitlement that will cost another 1 trillion over the next 10 years ,0,72
012-2671,Charlie Hebdo Suspects and Police Are Said to Exchange Fire Northeast of Paris ,1,12
072-3704,Says that under his tax plan no matter where you are in the stratosphere youre going to be getting a tax cut ,1,72
012-4510,Our thoughts are with everyone involved in what is happening on Parliament Hill and Confederation Square this morning Stay safe Ottawa ,0,12
072-8613,In the last three years alone 13 times the Supreme Court unanimously 9 0 including all of the presidents liberal picks have struck down the presidents executive orders ,1,72
072-11811,Says If you compare the Portland Metro area to the CDCs statewide cavity rates the Portland Metro area would actually rank as having the 15th lowest cavity rate in the U S ,1,72
012-3481,BREAKING Ferguson police chief just announced that officer Darren Wilson shot the unarmed teen Michael Brown ,1,12
012-3606, Ferguson chief let most of day go by b4 disclosing after repeated Qs that cop who killed MikeBrown knew nothing about robbery DANGER,1,12
012-3985, reporter James Andr at French Civil Aviation Authority HQ Germanwings plane did NOT report distress signal no mayday ,1,12
072-6598,Says hes the first Aggie governor of Texas ,0,72
012-3246,Captain America is Black Man throwing a tear gas canister back at police in Ferguson Photo by ,0,12
072-6161,13 percent of Americans the lowest ever are without health care ,0,72
072-8604,Stimulus money funded a government board that made recommendations that would cost 378 000 jobs and 28 3 billion in sales ,1,72
012-2267,I join mass posting of cartoons in solidarity with CharlieHebdo We will not be intimidated JeSuisCharlie ,0,12
072-3703,The extra point is almost automatic The NFL had five missed extra points this year out of 1 200 some odd attempts ,0,72
072-2008,For the past eight years Gov Carcieri and Mrs Carcieri would host the lighting of the State House Christmas tree ,1,72
012-32,Where s Putin Speculation of a coup death or Kremlin struggle over Nemtsov is making my morning s work impossible ,0,12
072-8527,Says Donald Trump said the government is going to pay for everybody to have health care ,1,72
072-2026,Says thousands at a Manhattan rally for Donald Trump were chanting We hate Muslims we hate blacks we want our great country back ,1,72
012-3379,Follow Amnesty delegation on the ground in Ferguson to observe collect testimony ,0,12
012-1683,BREAKING Paris is exploding with support for CharlieHebdo ParisShooting ,0,12
012-1799,4 cartoonists who died in the attack on CharlieHebdo AFP ,0,12
012-4464,To those asking yes I m OK Awful events here in Ottawa ,0,12
072-10505,Says Senate candidate Katie McGinty made thousands from companies she previously regulated ,0,72
072-4854,In Houston Texas today there are no homeless veterans ,0,72
072-8031,Medicaid patients were 97 percent more likely to die than those with private insurance ,0,72
072-4065,In the 1980s The lowest income people had the biggest gains ,1,72
072-10327,Florida is 49th in per capita spending on mental health care ,0,72
072-12436,Poor people go to a payday lender and they pay 300 400 500 percent interest ,0,72
072-5510,New Mexico moved up to sixth in the nation in job growth ,0,72
012-2115,Dear ISIS If you can t handle being lampooned then you are not ready to be politically relevant CharlieHebdo ,0,12
072-5312,North Korea has a substantial standing army one of the largest certainly the largest per capita in the world ,0,72
012-3477,Michael Brown is the 17 yr old boy who was shot 10x amp killed by police in Ferguson today Media reports police shoot man blackboysonly,1,12
072-10978,Nevada will be energy independent within the immediate future ,1,72
